carrier,service_name,service_tier,zone,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
FedEx,FedEx 2Day AM,2DAY_AM,4,71.0,71.0,flat_per_package,298.29,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,71.0,71.0,flat_per_package,416.17,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,71.0,71.0,flat_per_package,647.07,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,71.0,71.0,flat_per_package,693.6,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,71.0,71.0,flat_per_package,707.48,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,72.0,72.0,flat_per_package,181.99,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,72.0,72.0,flat_per_package,241.73,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,72.0,72.0,flat_per_package,304.64,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,72.0,72.0,flat_per_package,416.86,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,72.0,72.0,flat_per_package,648.85,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,72.0,72.0,flat_per_package,715.66,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,72.0,72.0,flat_per_package,729.99,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,73.0,73.0,flat_per_package,182.57,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,73.0,73.0,flat_per_package,242.35,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,73.0,73.0,flat_per_package,311.28,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,73.0,73.0,flat_per_package,417.52,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,73.0,73.0,flat_per_package,655.61,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,73.0,73.0,flat_per_package,717.88,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,73.0,73.0,flat_per_package,732.25,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,74.0,74.0,flat_per_package,183.31,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,74.0,74.0,flat_per_package,242.93,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,74.0,74.0,flat_per_package,311.95,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,74.0,74.0,flat_per_package,418.21,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,74.0,74.0,flat_per_package,656.29,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,74.0,74.0,flat_per_package,726.18,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,74.0,74.0,flat_per_package,740.71,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,75.0,75.0,flat_per_package,184.42,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,75.0,75.0,flat_per_package,244.46,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,75.0,75.0,flat_per_package,313.15,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,75.0,75.0,flat_per_package,419.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,75.0,75.0,flat_per_package,657.38,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,75.0,75.0,flat_per_package,735.71,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,75.0,75.0,flat_per_package,750.43,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,76.0,76.0,flat_per_package,197.61,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,76.0,76.0,flat_per_package,245.64,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,76.0,76.0,flat_per_package,314.36,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,76.0,76.0,flat_per_package,426.5,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,76.0,76.0,flat_per_package,658.47,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,76.0,76.0,flat_per_package,739.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,76.0,76.0,flat_per_package,762.1,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,77.0,77.0,flat_per_package,198.94,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,77.0,77.0,flat_per_package,246.83,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,77.0,77.0,flat_per_package,315.55,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,77.0,77.0,flat_per_package,448.64,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,77.0,77.0,flat_per_package,659.57,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,77.0,77.0,flat_per_package,740.67,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,77.0,77.0,flat_per_package,763.65,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,78.0,78.0,flat_per_package,200.18,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,78.0,78.0,flat_per_package,248.11,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,78.0,78.0,flat_per_package,316.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,78.0,78.0,flat_per_package,451.67,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,78.0,78.0,flat_per_package,674.02,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,78.0,78.0,flat_per_package,742.11,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,78.0,78.0,flat_per_package,766.04,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,79.0,79.0,flat_per_package,201.44,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,79.0,79.0,flat_per_package,249.42,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,79.0,79.0,flat_per_package,317.94,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,79.0,79.0,flat_per_package,485.92,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,79.0,79.0,flat_per_package,701.9,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,79.0,79.0,flat_per_package,770.77,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,79.0,79.0,flat_per_package,804.22,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,80.0,80.0,flat_per_package,202.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,80.0,80.0,flat_per_package,250.71,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,80.0,80.0,flat_per_package,319.16,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,80.0,80.0,flat_per_package,489.36,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,80.0,80.0,flat_per_package,704.7,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,80.0,80.0,flat_per_package,805.01,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,80.0,80.0,flat_per_package,821.12,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,81.0,81.0,flat_per_package,203.69,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,81.0,81.0,flat_per_package,252.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,81.0,81.0,flat_per_package,320.35,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,81.0,81.0,flat_per_package,490.54,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,81.0,81.0,flat_per_package,707.55,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,81.0,81.0,flat_per_package,811.06,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,81.0,81.0,flat_per_package,827.29,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,82.0,82.0,flat_per_package,205.19,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,82.0,82.0,flat_per_package,272.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,82.0,82.0,flat_per_package,340.34,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,82.0,82.0,flat_per_package,500.52,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,82.0,82.0,flat_per_package,745.82,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,82.0,82.0,flat_per_package,812.98,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,82.0,82.0,flat_per_package,829.25,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,83.0,83.0,flat_per_package,210.12,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,83.0,83.0,flat_per_package,276.2,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,83.0,83.0,flat_per_package,342.36,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,83.0,83.0,flat_per_package,501.89,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,83.0,83.0,flat_per_package,774.32,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,83.0,83.0,flat_per_package,834.65,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,83.0,83.0,flat_per_package,854.38,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,84.0,84.0,flat_per_package,212.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,84.0,84.0,flat_per_package,277.41,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,84.0,84.0,flat_per_package,343.55,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,84.0,84.0,flat_per_package,503.24,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,84.0,84.0,flat_per_package,777.17,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,84.0,84.0,flat_per_package,836.83,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,84.0,84.0,flat_per_package,856.92,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,85.0,85.0,flat_per_package,213.9,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,85.0,85.0,flat_per_package,278.59,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,85.0,85.0,flat_per_package,345.61,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,85.0,85.0,flat_per_package,513.68,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,85.0,85.0,flat_per_package,781.16,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,85.0,85.0,flat_per_package,838.28,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,85.0,85.0,flat_per_package,858.02,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,86.0,86.0,flat_per_package,215.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,86.0,86.0,flat_per_package,279.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,86.0,86.0,flat_per_package,346.92,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,86.0,86.0,flat_per_package,515.5,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,86.0,86.0,flat_per_package,782.27,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,86.0,86.0,flat_per_package,839.38,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,86.0,86.0,flat_per_package,859.11,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,87.0,87.0,flat_per_package,216.14,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,87.0,87.0,flat_per_package,281.06,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,87.0,87.0,flat_per_package,348.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,87.0,87.0,flat_per_package,545.73,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,87.0,87.0,flat_per_package,783.36,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,87.0,87.0,flat_per_package,840.46,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,87.0,87.0,flat_per_package,860.19,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,88.0,88.0,flat_per_package,217.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,88.0,88.0,flat_per_package,282.49,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,88.0,88.0,flat_per_package,349.75,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,88.0,88.0,flat_per_package,548.78,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,88.0,88.0,flat_per_package,784.89,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,88.0,88.0,flat_per_package,847.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,88.0,88.0,flat_per_package,864.52,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,89.0,89.0,flat_per_package,218.9,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,89.0,89.0,flat_per_package,283.67,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,89.0,89.0,flat_per_package,350.93,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,89.0,89.0,flat_per_package,550.13,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,89.0,89.0,flat_per_package,786.12,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,89.0,89.0,flat_per_package,849.44,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,89.0,89.0,flat_per_package,866.49,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,90.0,90.0,flat_per_package,220.26,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,90.0,90.0,flat_per_package,290.38,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,90.0,90.0,flat_per_package,352.14,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,90.0,90.0,flat_per_package,551.47,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,90.0,90.0,flat_per_package,787.34,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,90.0,90.0,flat_per_package,870.7,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,90.0,90.0,flat_per_package,905.74,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,91.0,91.0,flat_per_package,221.5,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,91.0,91.0,flat_per_package,291.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,91.0,91.0,flat_per_package,353.44,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,91.0,91.0,flat_per_package,552.84,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,91.0,91.0,flat_per_package,788.58,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,91.0,91.0,flat_per_package,891.02,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,91.0,91.0,flat_per_package,909.71,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,92.0,92.0,flat_per_package,222.75,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,92.0,92.0,flat_per_package,292.74,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,92.0,92.0,flat_per_package,373.49,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,92.0,92.0,flat_per_package,554.2,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,92.0,92.0,flat_per_package,789.81,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,92.0,92.0,flat_per_package,898.46,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,92.0,92.0,flat_per_package,927.41,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,93.0,93.0,flat_per_package,224.01,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,93.0,93.0,flat_per_package,293.94,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,93.0,93.0,flat_per_package,375.5,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,93.0,93.0,flat_per_package,555.55,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,93.0,93.0,flat_per_package,791.07,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,93.0,93.0,flat_per_package,910.96,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,93.0,93.0,flat_per_package,929.2,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,94.0,94.0,flat_per_package,226.64,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,94.0,94.0,flat_per_package,295.12,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,94.0,94.0,flat_per_package,386.25,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,94.0,94.0,flat_per_package,556.93,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,94.0,94.0,flat_per_package,792.29,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,94.0,94.0,flat_per_package,912.21,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,94.0,94.0,flat_per_package,930.46,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,95.0,95.0,flat_per_package,227.75,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,95.0,95.0,flat_per_package,295.92,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,95.0,95.0,flat_per_package,387.46,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,95.0,95.0,flat_per_package,558.28,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,95.0,95.0,flat_per_package,816.34,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,95.0,95.0,flat_per_package,913.44,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,95.0,95.0,flat_per_package,931.73,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,96.0,96.0,flat_per_package,228.89,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,96.0,96.0,flat_per_package,298.14,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,96.0,96.0,flat_per_package,388.67,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,96.0,96.0,flat_per_package,559.63,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,96.0,96.0,flat_per_package,858.63,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,96.0,96.0,flat_per_package,919.1,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,96.0,96.0,flat_per_package,937.49,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,97.0,97.0,flat_per_package,230.01,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,97.0,97.0,flat_per_package,299.6,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,97.0,97.0,flat_per_package,389.84,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,97.0,97.0,flat_per_package,560.92,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,97.0,97.0,flat_per_package,864.31,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,97.0,97.0,flat_per_package,921.75,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,97.0,97.0,flat_per_package,940.2,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,98.0,98.0,flat_per_package,231.14,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,98.0,98.0,flat_per_package,300.78,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,98.0,98.0,flat_per_package,391.05,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,98.0,98.0,flat_per_package,562.13,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,98.0,98.0,flat_per_package,872.4,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,98.0,98.0,flat_per_package,947.16,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,98.0,98.0,flat_per_package,966.11,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,99.0,99.0,flat_per_package,236.76,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,99.0,99.0,flat_per_package,301.99,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,99.0,99.0,flat_per_package,392.65,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,99.0,99.0,flat_per_package,565.28,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,99.0,99.0,flat_per_package,904.8,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,99.0,99.0,flat_per_package,950.32,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,99.0,99.0,flat_per_package,969.33,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,100.0,100.0,flat_per_package,252.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,100.0,100.0,flat_per_package,320.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,100.0,100.0,flat_per_package,421.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,100.0,100.0,flat_per_package,624.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,100.0,100.0,flat_per_package,913.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,100.0,100.0,flat_per_package,993.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,100.0,100.0,flat_per_package,1022.0,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,101.0,101.0,flat_per_package,254.52,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,101.0,101.0,flat_per_package,323.2,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,101.0,101.0,flat_per_package,425.21,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,101.0,101.0,flat_per_package,630.24,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,101.0,101.0,flat_per_package,922.13,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,101.0,101.0,flat_per_package,1002.93,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,101.0,101.0,flat_per_package,1032.22,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,102.0,102.0,flat_per_package,257.04,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,102.0,102.0,flat_per_package,326.4,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,102.0,102.0,flat_per_package,429.42,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,102.0,102.0,flat_per_package,636.48,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,102.0,102.0,flat_per_package,931.26,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,102.0,102.0,flat_per_package,1012.86,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,8,102.0,102.0,flat_per_package,1042.44,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,2,103.0,103.0,flat_per_package,259.56,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,3,103.0,103.0,flat_per_package,329.6,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,4,103.0,103.0,flat_per_package,433.63,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,5,103.0,103.0,flat_per_package,642.72,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,6,103.0,103.0,flat_per_package,940.39,2026-01-05,2DayAM.csv
FedEx,FedEx 2Day AM,2DAY_AM,7,103.0,103.0,flat_per_package,1022.79,2026-01-05,2DayAM.csv
